rainfall_mm,temperature_c,fertilizer_kg_per_ha,area_hectares,soil_type,crop,yield_tons_per_hectare
246.2939903482534,26.717328994874258,81.6478481654703,2.9393773933448255,Clay,Maize,6.340197243795922
99.91844553958992,25.37048755844163,132.06554462861075,3.206292568638267,Sandy,Rice,3.539183646772549
178.5586096034029,21.835176798267657,129.79142180955915,3.4192546667997226,Clay,Wheat,5.645597447295128
198.1036422155106,16.409387416273177,61.483061521623235,8.128746029410301,Clay,Rice,5.035517964696988
61.61260317999943,36.61805940637633,127.75901163958805,5.622032128414918,Clay,Rice,1.654615406827382
201.8862129753596,35.32252522825194,24.810992513014043,3.4574231419820345,Loamy,Maize,4.3313548829415565
92.63103092182288,39.992941832153264,97.5150842026669,6.298170941453725,Sandy,Maize,1.6029783288416755
66.26289824631988,39.91592092684763,49.9011488474014,7.303431405120339,Sandy,Rice,-0.21262639529389116
287.2213843133333,28.885792640065688,35.673695151046246,3.0899280069685706,Sandy,Wheat,6.43928420363921
291.40800826863983,34.22468537951276,30.00391621179719,4.428716464490839,Loamy,Wheat,6.018502489761305
252.09933702911528,38.619143247060705,110.51754086415816,1.6579178867010018,Loamy,Maize,5.148464321313724
126.15344229334268,36.24118476693529,64.18374528984859,2.220918820579463,Sandy,Wheat,2.4483236696911646
74.41802850159597,21.18370254357994,114.219680298739,6.9706196126673365,Loamy,Maize,3.1558152691858727
221.05825662803923,26.263603382752336,28.496324303862508,2.223664303108456,Sandy,Wheat,5.961606307865006
160.03812343490034,18.228985378787375,60.987743917979344,5.489052144837071,Loamy,Rice,4.279905778313376
80.5095587111947,38.85127568146806,90.13386800879384,7.235939486363111,Clay,Maize,1.2344383762266256
173.79422752781755,30.154365861272,122.79401142906526,1.5153307694000664,Clay,Maize,5.275798947454776
58.5971302788046,20.71607013758657,61.43782538116909,5.889466086474584,Sandy,Rice,2.6339275586453508
277.3301005196955,31.792517110146417,101.36587893681119,2.9373464451629556,Loamy,Maize,7.024365825859066
114.69499540000423,30.453206011447396,135.1771072707043,9.647805314757008,Loamy,Wheat,4.146578145425875
215.6305710884955,23.954067950821013,100.06221446369959,5.0936836438392845,Clay,Wheat,5.907288827290772
127.92776902235273,17.838939804990726,50.28473171797239,8.156929222864001,Clay,Maize,3.1999556128210362
180.0170052944527,31.78932988981999,23.172101602349944,5.7271521504844864,Loamy,Wheat,4.051768602438915
186.67756983581992,28.00769252259483,133.11285360712088,0.912419062120782,Loamy,Maize,5.9858621699261
96.21361388138176,34.30795979339098,22.765023410550327,6.514938068143213,Loamy,Rice,1.947287328858772
292.3961569411397,28.004087527799832,133.71121744894592,9.538331750963241,Loamy,Maize,8.122770661606495
243.78320584027864,36.3045375079635,88.76182742353755,6.215312291390147,Loamy,Rice,5.86925513503946
284.87473539104724,28.797670969362137,142.0788008066765,8.282294164554507,Loamy,Wheat,7.9317718753163104
273.70683760691225,29.023449288384654,123.8418206505765,8.899961401809874,Sandy,Rice,7.309797858206838
199.47499470277128,36.91634006645863,149.73143436933387,2.6667578335148585,Loamy,Wheat,4.537384566437503
280.4685587557792,25.087071655309927,65.59253600872232,2.514425979128153,Clay,Maize,7.588652762844677
72.12312551297987,18.35038071126602,119.73447756104649,6.3043193940844215,Sandy,Wheat,2.6166276238393587
98.9957156047863,15.719566907833475,72.25101876920148,4.404770463163695,Loamy,Maize,3.0057287263486696
61.30682222763451,33.87843139184048,82.38383063950815,8.478682377233843,Clay,Maize,2.303264669329933
131.33258269081608,30.507738783836615,101.57571021838811,9.050219672281106,Sandy,Rice,4.138026310001205
147.1693224223705,32.60199420248059,133.57802484422405,3.857503103375822,Clay,Rice,4.522369897209962
117.83725794347397,20.32410403772277,147.93085099590837,2.7502703102575796,Loamy,Rice,4.026700256115851
257.18437728798233,18.409286889669243,119.87554380238737,7.914992394816688,Loamy,Rice,6.9670874910004486
139.18833167339733,15.363616641697048,74.30968168175339,3.110657337707293,Loamy,Wheat,3.6442425077224407
120.23362742184518,23.764688970164926,74.77641029601912,8.314836025879945,Loamy,Wheat,3.6704526831484316
185.67402078956212,29.74794217136583,115.8856992065559,4.5255134096632466,Sandy,Wheat,5.370161416931729
85.23105624369066,24.806101127493307,51.041028949879305,6.841724043268969,Sandy,Maize,3.046014021147698
250.54924518850993,25.936873050593228,34.36163470708131,1.4075854814293476,Clay,Wheat,6.321195728096603
68.6376609199427,37.60396736234371,66.10088049330095,6.426663584427444,Loamy,Wheat,1.3063030134585651
296.72173415012935,23.706386675582507,57.341068915030625,4.7917929480036765,Clay,Wheat,6.803215211633314
243.06119232416435,27.84973722899527,58.52005565927871,6.072780400167004,Sandy,Rice,6.076233049494111
99.6789203835431,34.591325318528575,50.36900763648829,2.0961349735762025,Loamy,Wheat,2.5047210059939777
51.3805292809006,24.913569558031753,25.472114652727043,7.50030057696973,Loamy,Maize,2.4447155325442216
253.86535711370854,30.552167505696836,22.323611515343796,8.696572236660671,Sandy,Rice,5.676986634496177
226.71433596190428,36.55909271866863,148.4039106656841,2.5590281008623688,Sandy,Maize,6.158494543472152
232.25179201024682,38.738015591441055,75.6105073856621,1.4092882774415365,Sandy,Wheat,3.7154682695036922
242.81758667148642,18.67683702322595,69.96246413075862,0.7245665674401958,Sandy,Rice,5.857042421911485
68.5111629335226,38.16469062903736,108.35414675009908,6.598729254211027,Sandy,Maize,1.5157638515409704
139.61643213606817,27.302907326988453,48.37300542245834,6.267393342843417,Loamy,Wheat,4.022800126313117
78.96726488128243,21.45610970747396,143.4949539135293,5.693625420783665,Sandy,Maize,3.3390605537618887
265.7758564688984,26.478393905956533,122.22485187402177,2.7034974131017666,Loamy,Maize,7.560267687032029
205.82453170688947,39.50081438213692,31.62343030059374,4.213606961102389,Loamy,Maize,3.351316975086013
132.7245062131623,27.31545234982174,74.28550085204068,6.147525184268644,Sandy,Wheat,4.128120370735166
65.88958757150591,23.218790257187706,134.2853799830814,5.2192851591621094,Sandy,Wheat,3.4984716287595923
127.74558042891555,30.835021357918144,142.81516289788334,9.88396244204143,Loamy,Maize,4.425455571649126
131.29583050668674,21.003640469454826,80.76219646248306,1.7961776492889647,Sandy,Rice,3.658620794752203
232.40154458451602,16.8965832027166,99.74348059739201,7.103873263452141,Sandy,Rice,5.643820098743618
209.38936783880328,18.22199304776623,41.71441299196978,4.341028296990775,Sandy,Wheat,4.962634078673303
271.8031856440816,18.20114597394431,148.85192139780696,4.5678963417933405,Clay,Wheat,7.311162090637484
168.05373129048732,18.797567337807358,50.11732117984764,7.317178773752675,Loamy,Wheat,4.349959844093637
79.89856148457542,18.470679316235255,142.55513063756632,7.078143437581511,Clay,Wheat,3.5618147305483
228.31119680574875,31.021868620080365,104.4540643690079,9.91693194017079,Sandy,Wheat,5.843791749394962
240.19626215422437,19.54700210997862,99.00578333425169,1.7197457498141897,Clay,Rice,6.404635533674389
190.31929939237406,23.64168208309658,86.64950643214611,1.4890416691495802,Sandy,Wheat,5.59605861005661
242.74179498864024,37.4197102476503,49.98707552330863,7.381218762723041,Clay,Maize,4.636747683099286
173.4488990910977,26.84904100657181,42.94864416071607,5.994675711560887,Sandy,Maize,4.311277718467444
180.68320734549852,31.68894346302568,48.66320717912279,3.1045263323181556,Clay,Rice,4.264430061288997
156.8852545896374,19.307996780040746,44.236974078753086,1.2544840053953727,Clay,Maize,4.355341523303824
56.3547816860238,19.80722547021677,121.34598156367792,1.31375337116609,Clay,Rice,3.3886480250683726
76.97285674832611,16.021715406661972,65.51628369167491,8.994813309309123,Loamy,Rice,2.7011089618407755
57.857296421683564,19.223376576804114,27.519547953241528,2.3227395848280574,Clay,Maize,2.0182944111545433
209.1026028159451,21.964758475798966,145.98334191830548,3.5720298400974473,Loamy,Wheat,6.048818783794608
128.58899526908166,19.42526210691867,134.89216504524535,2.653235821156386,Sandy,Maize,4.428019063036658
177.1426727911757,17.21756334392639,140.6077968153777,3.8724649054034046,Clay,Maize,5.661944760504435
276.89161848152327,18.01589677751502,149.33801694403658,1.159526506087887,Sandy,Rice,7.598982074984523
112.32305728721875,26.519469200818143,42.60638239853335,5.431068013628568,Sandy,Maize,3.407193846402197
152.59573075890745,20.158342960144815,71.51146245734563,1.1423193541260415,Clay,Rice,4.621200380688176
238.88778463576216,24.10674652620189,118.57100184153187,8.103386824312434,Loamy,Wheat,6.434668131461357
107.19954137290561,27.58543177137142,110.48268034699299,2.720264778149114,Clay,Wheat,3.773271643129414
69.24497745719825,32.25987071573413,40.00646782418116,5.63011318874285,Sandy,Wheat,1.7026495819873393
122.43786322844201,15.982803496027474,126.05830624878031,8.860751331833853,Sandy,Maize,3.8571135446486298
90.30532181350111,34.98525997272607,49.17727433876588,6.6833350059483445,Clay,Rice,2.4150560623444544
282.42441308564327,30.697509737272696,49.096289926941,5.563098972237685,Loamy,Wheat,6.628687180759593
252.03009489110423,17.043975798721796,89.80667497614377,3.581170654596068,Loamy,Rice,6.003806533648408
208.35093912760587,36.839465602669435,97.08219152942141,3.6635181740528804,Sandy,Rice,4.600186512218016
267.8651475469294,38.02181001329533,95.41120701891545,6.860126074382806,Sandy,Wheat,5.239765693702015
250.91801922477862,16.526948996371594,31.893288861708132,9.944323931601092,Loamy,Wheat,5.240516128603648
96.64251472150896,21.921941203680092,134.06991214194943,6.787472303569097,Clay,Rice,4.180503061906423
273.13974962249443,35.15503199482653,54.528005536531786,5.798942465015236,Sandy,Wheat,5.5194306329001
184.83556047891267,33.70649225959146,36.836939766764544,7.441179847272838,Loamy,Rice,3.797145612693412
251.86003879101563,19.613025483909432,135.53725038296704,4.919453316695322,Sandy,Rice,6.569143994170934
274.02282498087334,20.233733083417757,144.23469476986793,1.0713522547074597,Clay,Wheat,7.014652304070297
129.50086874296596,24.26180256978455,132.07659024450857,5.841819750840143,Loamy,Maize,4.889587497817499
77.51298113191919,27.113074629775532,125.23708971423414,9.597440202801112,Sandy,Wheat,3.5731013073235642
106.98379063548542,30.4563692882574,105.18145748307282,2.1653779523977663,Clay,Maize,3.7739267577945
156.77694715656406,24.22284098924431,91.6114581791881,7.055046462796325,Sandy,Rice,5.091933259387157
254.50369148062327,26.563367903328697,31.308278788483317,2.4088700422610367,Clay,Rice,6.6363030823208495
265.18264581408584,33.68677345334392,73.09891769919084,5.590363002494272,Clay,Maize,5.952361803728884
51.738032632797676,15.917080072264948,68.44950721160082,1.4184262716438365,Loamy,Rice,1.976204623807022
177.68682564439143,21.31092360860052,53.76799188884241,4.778523894452759,Clay,Maize,4.33143893333868
154.35275078719474,32.83373964711381,114.04461477951604,7.683551624504838,Sandy,Maize,4.847439318830433
105.52695261768255,37.38017094217999,84.4638455602402,3.8019294802703296,Clay,Rice,1.9490418109146286
79.9663418334207,27.791936052891653,30.53600806799423,6.816661382628571,Clay,Maize,2.4637135124018625
134.403792850907,28.30283713163289,48.623816253475475,8.056774627502428,Loamy,Wheat,3.745913834252037
285.72742597812976,17.679300283494403,108.82363927574747,9.3081892850548,Clay,Wheat,6.608977169910955
130.80073300518882,26.185309170586365,29.897011733739024,2.729099777626809,Clay,Rice,3.810707872364974
179.6976554358415,28.315431661375577,130.65689882633993,4.293501200188427,Sandy,Rice,5.724772386428158
225.75473972379447,21.06176259086824,84.36904851181666,1.9479521266389657,Loamy,Maize,6.056864039392743
140.9074005948235,21.731080773734526,82.47625505246424,9.928593270504564,Loamy,Maize,3.9839779437333083
292.9455206802402,24.432104077615566,97.0130120057373,9.306509195280805,Loamy,Maize,8.330831346331081
290.6118237355278,15.50177994444316,127.20852557026939,5.629592737665316,Clay,Maize,7.196929127125923
112.94557395634104,23.05197913957946,65.2151970272851,8.499316296576001,Loamy,Wheat,4.523382209768323
174.31212647309636,20.286200174913617,108.14209983267827,5.449100784084401,Clay,Wheat,4.903931667912977
125.21957745419242,23.187433804447867,93.54515531945283,6.424064036026217,Clay,Rice,4.5943538085988855
121.2101235943669,17.99405329548128,54.713675122024775,1.3466821051021578,Sandy,Maize,3.5342884970602677
59.2217368386332,37.263182018497375,134.22189822617054,7.675068994719675,Sandy,Maize,1.7556248559171874
202.39108349497423,29.839811338851217,123.66538280890066,1.7132780945347308,Sandy,Rice,6.343553030349529
175.66975580721538,31.97755797861224,105.59873850559532,8.34764248739902,Sandy,Maize,4.780896345467174
62.86968781249734,34.729280965183456,130.57562478225145,7.929266832868666,Sandy,Maize,2.328293497250268
119.66161605915286,27.46105497322643,132.7482461247743,7.233074628558276,Clay,Maize,3.4687178990368595
277.06647149166344,17.17300720218559,112.08718697295453,0.8435236149852401,Clay,Maize,7.0222915531152195
109.89047266674311,28.427663545463695,128.81173268727736,3.379719381480622,Loamy,Maize,3.8807850328939058
86.22371802280577,29.671027950521978,110.67129001700687,2.999569414153007,Clay,Rice,3.347785880771955
172.36319006939075,33.63598685460825,108.41830032883905,3.9212958709794314,Clay,Maize,4.327778223523032
296.41261352765014,25.791488655741986,100.41947916797396,1.3326060942564661,Sandy,Rice,7.686313057515581
110.51381787787511,18.189507569889095,117.85316314249336,9.401099318795097,Clay,Maize,3.9081439866416865
218.03388685146965,22.09439764496811,40.61866368809958,5.761121286767574,Sandy,Wheat,5.455781592369347
240.4049038321794,24.077057409965878,134.5131986958607,3.4024809512512237,Loamy,Wheat,7.217604220508948
109.4093859980999,31.147931033290032,133.33965860688016,4.271324412205693,Loamy,Wheat,4.383302606805583
232.05408715296488,29.269457616722796,23.80214679449269,4.748424134795939,Clay,Wheat,5.3861817465909505
141.9457831798133,23.902418147446156,127.35617757341915,6.205646166925864,Loamy,Rice,4.916860407495069
208.07645764839486,39.66288121982449,36.75308277154788,5.398954563116729,Clay,Rice,3.566377420115161
208.38242769022366,30.14437048392218,63.56545105368845,9.234223745536966,Loamy,Maize,5.7597717742048395
183.94367101868963,20.93066979339986,116.656073317909,5.221153087605387,Sandy,Wheat,5.672016930680313
72.57244251360208,17.544561815510093,40.898786486280066,9.92550114082147,Sandy,Rice,1.8889474878855361
258.82562389730947,18.821478479608302,126.33571313547809,8.58853709857841,Sandy,Maize,7.004924847172017
130.19501624293395,21.148943209612703,128.17744313450646,2.48084988639469,Sandy,Maize,4.590209553390049
96.62962759996356,19.017034331488894,85.9708053889087,9.340654539117205,Clay,Rice,3.650100506387431
60.19378538869098,19.664175601282643,20.830163323188366,1.605480779912023,Loamy,Wheat,1.8156054940049047
197.72323579706045,22.127379217346178,57.31495731273866,8.26577223066632,Clay,Maize,4.795111700114274
219.3910904605706,19.33433988236887,100.20049938884648,4.115921288027511,Sandy,Wheat,6.045900797528799
54.14695723196404,37.41913561566063,147.55420314356505,8.84075604422816,Clay,Wheat,1.0486213666960977
178.02326457482025,17.005843641541055,102.13575851216689,8.746538556020779,Loamy,Wheat,4.583303496614279
106.6239437994845,28.112784739256366,53.77446553834077,8.1562913011174,Clay,Maize,3.116370589648137
211.29319760236245,25.259920674741537,102.42074140294947,8.005289144917082,Loamy,Wheat,5.800415377233439
93.59160725124786,39.559465422715164,90.19809936306122,3.3944518214313875,Clay,Maize,1.2793233634166568
222.73443452561648,17.80097255420131,121.37990136964866,1.2687331889868956,Loamy,Wheat,6.375439813480678
146.68383657513436,24.946389976143543,33.90748304750459,4.328311698269034,Loamy,Maize,4.428889447333066
284.1824971841836,39.236760831884226,118.93362732526364,2.1484828923718324,Sandy,Wheat,5.540613422495829
84.3802360364983,36.637678147349504,90.36465522789433,7.102035344573387,Loamy,Rice,2.536982787953662
135.26658776256463,35.426801773731995,145.1889605016693,3.7879474021089625,Sandy,Wheat,3.5213502614310666
78.36838031014727,21.447570676123497,64.44338158502919,9.76829690816919,Sandy,Wheat,2.4961188653177135
281.1734045696407,19.272189684751645,102.24084610741326,6.589234734780654,Sandy,Maize,7.396877440166269
269.33483834524526,31.716080498110774,141.16365371630226,8.313565354526428,Clay,Maize,7.371168900293683
114.4854069287889,38.23439972818964,33.3262646387883,1.75898439104756,Clay,Wheat,1.5333984028336032
214.99601150854477,28.919072325348246,141.83970334073865,8.689137581589915,Clay,Rice,6.124087716555739
254.30555005030396,29.290317236747498,109.42514389910573,9.266193309877247,Clay,Rice,7.334213782589192
188.80020289986558,21.999477341507102,28.81881768367235,5.127088228779891,Loamy,Maize,4.368130107308398
182.41264458900162,34.23732332979842,59.12526370308611,6.259402908634286,Loamy,Rice,4.166696325215443
110.46307272511292,19.676093713938084,112.06237152388661,7.765693108578457,Clay,Wheat,3.9150183465687975
73.2756919514748,23.09198091010609,28.75557819094032,2.160966958973919,Loamy,Maize,3.167313694994337
274.3039394883317,25.635910965410417,95.68215982291552,5.274377726402703,Loamy,Wheat,7.413786624058463
275.10451429083264,27.690259467111375,64.96479740388438,4.287298763836974,Sandy,Maize,7.043454695755663
208.27536431831697,21.060243310377004,100.71901730977203,1.8905529255413667,Sandy,Maize,5.66666552168533
134.75744776217516,17.87092061848009,25.94646439562667,3.991577011769549,Sandy,Maize,3.4369199385020264
137.3023936531652,30.265501061040816,133.29978479980892,1.1476369391621888,Sandy,Maize,4.653383503086899
231.48891971755984,22.215763831006395,146.5535659930616,0.7452131160201263,Loamy,Rice,6.501254981709224
274.27756498814426,29.530955535565305,145.9541211871399,1.7840797469708163,Clay,Wheat,7.777677387029518
271.77160606627933,18.859067881855058,117.45473812658021,9.649593560097152,Loamy,Wheat,7.383987046748803
244.96888646440595,27.028502546370436,36.91121121698215,5.720530591002661,Loamy,Wheat,6.328351130297976
210.50791153857193,28.314735813789646,118.57421547077294,9.67531053095559,Loamy,Maize,6.206024028026712
71.03499124876221,16.295588420560673,23.196299139644196,4.608729844136254,Sandy,Rice,1.4781419419840176
90.40717852365344,23.415106954848014,22.876061698769643,3.462253264309966,Sandy,Wheat,2.089030208429594
274.63854713176977,18.360366923474356,62.06932848944036,5.3083476969823185,Sandy,Rice,6.5897330352412995
201.60726491489748,16.584374261819192,83.52361475260655,4.675361042012646,Clay,Maize,5.333736498094957
52.29926290415741,39.74900580974863,120.15296431501312,1.503814500486567,Loamy,Wheat,1.2308429181982148
75.36788571650803,23.058846124368074,108.82839895884567,6.587849989556959,Clay,Rice,3.702782773247963
215.87544227701395,35.24686114636587,77.96735182897729,2.5523627338411963,Sandy,Maize,4.844937436736208
51.265395961554674,21.366016369094098,55.57146661661656,6.386085571529381,Clay,Rice,2.6752034673097875
90.20201285437466,32.03756805559823,149.62618502050245,6.676910377782457,Loamy,Wheat,3.942277013077522
187.18344734164654,34.00569649724216,75.40356929067649,1.944236104722157,Loamy,Wheat,4.41988887751883
222.97379942317332,29.890968515196107,78.68031316285781,1.0828214575513475,Sandy,Maize,6.030042794910401
212.99031487565014,26.78940471375396,41.271096754917,7.917235067650179,Sandy,Maize,5.299709829143336
106.06732736513995,25.296022853681713,123.32524133749082,4.868104025808542,Clay,Maize,4.365729934863765
228.04480533688397,23.721706663574885,110.17868935159352,1.05255605730202,Sandy,Rice,6.126607668423806
109.31227187420001,38.23822860619565,48.70004966253885,9.951230013112788,Sandy,Rice,1.4240754252085446
131.34992453981693,35.76548519469323,30.709535930059552,1.048915329465483,Loamy,Rice,3.0525992494085155
236.62285127950602,39.12567276666282,108.4649092697127,7.102834674156255,Sandy,Maize,4.9230278438402815
212.40822476180367,18.10743058713862,105.08645785654758,9.84494979000243,Sandy,Wheat,5.7840374048631755
262.3058526235445,33.27168688009111,55.52373850976721,2.7722109900512932,Loamy,Wheat,6.003537045461698
214.40322307508583,38.458511420525944,143.61226309255335,1.8513690025283638,Loamy,Rice,4.155489466555733
192.0771508338679,19.530826654141503,39.63752593151703,1.6531569245130746,Clay,Rice,4.816336923660091
73.41869195702311,16.662406684169436,76.20352413553825,3.381113901892158,Sandy,Wheat,2.441509407650971
141.92895076485837,33.528016232251474,142.67006962178786,1.4599352046011436,Loamy,Wheat,4.237589128671723
116.30059192043136,29.3618278294978,74.5645512003959,7.075532746094253,Clay,Rice,3.5676536724283
110.9974108447709,36.0457194189568,103.00837319633112,1.0917720822355956,Clay,Rice,3.363278890481643
293.2526386881114,18.494309415657238,71.68727173516325,5.339510217423002,Sandy,Wheat,6.9105986939043165
148.2744311666901,34.88168279649726,55.647976305327106,9.968620111603279,Sandy,Maize,3.5019303883738884
273.0116387942783,20.040683001193614,147.91709423477766,8.23271756030718,Clay,Rice,7.825694905772652
207.78465649931573,19.091398571642614,73.21342082095559,6.3445846631946035,Loamy,Wheat,5.098280506852478
248.7028258854121,19.106644948274823,136.23289647828747,3.409409397472811,Clay,Wheat,6.847031371648427
175.65927327629802,35.364368005784556,49.89409876584121,6.427010444770565,Sandy,Wheat,4.103818559934257
194.22597115658976,31.629930517405004,47.70361152326083,5.50689390716069,Loamy,Wheat,5.327762706698138
173.12942345471598,28.076635619227982,24.047430774986477,4.547792146958529,Loamy,Maize,4.530386828673568
98.81074694951113,23.970762103087562,104.71668729886505,1.741748579031895,Clay,Wheat,3.7414054412903432
230.61302881537634,36.930013520327705,67.90842468408894,8.922740044784433,Sandy,Rice,4.818799817637657
120.19309061021394,24.811127685565886,132.3665724791528,4.772954163802564,Clay,Maize,4.650261923592466
56.07899160786346,35.41498598678943,81.51728786990243,2.348913862297268,Clay,Wheat,2.068060799645437
211.36807397679195,25.97837271425546,145.8651456289138,3.9937138333342515,Clay,Maize,6.2275232973948595
94.27766985176223,24.423610735622688,44.118317041405746,4.434232649024807,Loamy,Rice,3.1994523957586014
285.1146460882286,26.56699464174016,132.9210118342294,8.361610007885306,Loamy,Wheat,7.5318059199714895
288.48214425064685,22.534446854103553,120.95759086292642,7.46933661533332,Sandy,Rice,7.484800804750529
278.7160975551121,33.69023450440628,120.21983980372676,7.808396489592728,Sandy,Wheat,6.9042907962655145
142.5396750638611,27.56800975231198,129.82181965519538,0.6047970120721485,Clay,Wheat,5.126022309440589
53.864154132216854,20.80531737867043,118.93311882258986,4.453462982707734,Clay,Wheat,2.695843139810269
282.07964064693135,37.48936433186421,101.408641812084,5.072769440535574,Clay,Wheat,6.127465453611634
157.04603707932858,24.597280534330284,37.061834098710385,0.6823266298190385,Sandy,Wheat,4.613390850032973
291.6637047609174,28.588821527849717,24.22840333386275,2.968225483077825,Loamy,Maize,7.437173528499418
290.9049942723132,37.661802774113674,139.7102202160393,7.722753319660282,Loamy,Wheat,6.492913647353446
263.25236386684,30.605949897849804,100.16454088769595,1.802542204425491,Clay,Wheat,6.560496585408498
123.61222301739642,17.9224510177091,123.54984782690292,5.585446248799621,Clay,Maize,3.7560843631679197
146.27443215048132,38.49580309033688,82.5979056966315,2.5444177841637563,Clay,Maize,2.4495627300685094
262.78416787921424,30.692701326785446,35.25006456511128,0.615147359116986,Clay,Maize,6.509049729696632
129.23050128906942,23.372640366427152,36.27415298633156,2.7914138471956442,Sandy,Maize,3.286339958988186
92.37318667152311,18.48180181658468,109.12348733976627,9.77080067164551,Loamy,Maize,3.7891540769406973
189.20031561458754,34.8506297317574,75.93976633693015,8.1146025628884,Clay,Maize,4.162522605763579
284.03869354019525,30.50181889821284,46.068214471043774,9.615978121049817,Sandy,Wheat,6.403194044269202
224.00744916874325,28.33652729940804,83.9072910763868,5.134613417300443,Clay,Wheat,5.962431113438788
192.51529252234124,37.347314576273945,28.34716181976743,1.5424938874362832,Clay,Rice,3.2981193313198753
74.29412344269213,34.714930280613274,95.65628224887185,5.705615145250083,Loamy,Wheat,2.6382405142586665
203.75180667479245,18.79187199331878,54.969142576562696,4.816584678319629,Clay,Wheat,5.583322211382911
297.51346252606584,22.793051694888707,123.68268308283446,8.521392286026352,Loamy,Maize,7.851160225869385
85.021003809131,21.212228495361643,60.347054660064586,1.4317845174503236,Loamy,Maize,2.940747141320375
179.58241309093418,33.598657314316924,79.17861938063416,5.1382908017068925,Loamy,Wheat,4.455069137349296
269.3432679819889,15.838310868394485,21.510670188053084,1.9254623145928504,Sandy,Rice,5.794923613126313
235.1921544385511,29.24724212178291,29.418095413292654,3.5844213054555696,Sandy,Maize,5.591588102806721
224.253935248817,34.06146714351726,71.02416233286903,7.504892235184097,Loamy,Wheat,5.6503956836903795
225.6210209967773,36.91914091904374,82.39204851322606,5.022172229003282,Clay,Wheat,5.059668877556157
139.8727878049388,23.55204371789769,98.00267125550948,4.070938708884809,Loamy,Rice,4.360877988626546
123.39796106612334,35.531432616800316,57.91613523220942,4.247524646415336,Clay,Rice,2.994300293694954
252.3402888696284,17.76579342388018,110.34764519645053,4.8647442998568735,Loamy,Maize,6.993046552690172
252.52834866979518,36.16130729336295,131.8159116345966,7.957657166452041,Clay,Rice,5.874544001043033
266.7680796450259,18.18721655829956,121.38062855613548,8.974804544932226,Sandy,Wheat,6.7667482346887295
278.31013813911784,24.93218226400918,25.15044729528643,9.575679521787318,Clay,Wheat,6.459250143926186
177.83559971523445,34.932384144488836,82.46590314351776,7.975582169425303,Loamy,Rice,4.202725793145883
175.37907367179992,18.747935683719344,33.640923194362735,3.496365509606121,Sandy,Rice,3.8225721576572136
249.5737947416938,20.731284880816037,51.465852062128576,7.03727970782215,Clay,Rice,5.825420642328147
212.4909826944413,33.05631420982665,148.26613712472903,4.657229678526223,Clay,Rice,6.006681154282736
225.49171931442584,33.00091341365186,38.52442057719672,2.919370909437486,Clay,Maize,5.5590118299287745
248.94816735902526,31.028690822132432,84.85545994867628,8.488280004546265,Clay,Rice,6.180058572623144
